regulation_code,regulation_name,legacy_status,reconstructed_status,changed,reason_code,evidence_count,evidence_type,unresolved_reason
35a5d423c369c531,무탄소에너지보증 업무방법서,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
c10491a6cb22b614,무탄소에너지보증 업무요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
e2f753fa5b1ed8db,무탄소에너지보증 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
3bed545401f95f7d,무탄소에너지보증 활성화를 위한 협약보증 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
ec452f96224acda4,문서 및 사무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
4c2dbef2a8d62565,문서및사무처리에관한규정,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
25e501b1e02312b4,문서 및 인장관리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
af03f8a7931da2ad,문서요령,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
748067b9e3a6bb9a,문화산업보증계정 운영기준,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
838cc74c323dc27b,문화산업보증계정 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
98216d9f00df283e,문화산업보증 업무요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
6e8d79645ccff31f,문화산업 영위기업 보증프로그램 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
fc29a8d86932ccc4,문화산업완성보증계정 운영기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
1310b99c022cc337,문화산업완성보증계정 운영요령,EXTRACTION_PENDING,REEVALUATION_PENDING,true,IDENTITY_RESIDUAL_CANDIDATE,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,IDENTITY_RESIDUAL_CANDIDATE
8655fb0eb4e13e3c,문화산업완성보증계정운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
f65dcf1c6970daab,문화산업완성보증 관리업무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
cbe7ace3281c8f17,문화산업완성보증 부실 및 구상권 관리에 관한 업무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
0b2d33b4c927be01,문화산업완성보증 업무방법서,EXTRACTION_PENDING,REEVALUATION_PENDING,true,IDENTITY_RESIDUAL_CANDIDATE,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,IDENTITY_RESIDUAL_CANDIDATE
2008c9060790ffb7,문화산업완성보증 업무요령,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
d3725476f0566b4c,문화산업완성보증 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
58a5a1e90619d57c,문화산업완성보증 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
99355e49754707f3,문화산업정책보증 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
6717b337b117fcf0,문화콘텐츠기업 융·복합 지원 프로그램 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
2145feb264852b21,문화콘텐츠기업 융복합 특화지원 프로그램 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
bee0a7b08e71d847,문화콘텐츠 융·복합 지원 프로그램 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
6f73aaa234cb23d7,문화콘텐츠 프로젝트투자 프로그램 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
f44cd9b012016f94,미래성장성평가시스템운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
22685c89a74ca53b,미래성장성평가 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
5552ca71aa3896d3,민간선투자대출보증기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
492a04a05b970ffe,민간선투자대출보증약관,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
25dbddb54681aa0a,민간선투자 대출보증약관 면책기준,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
2a5eb57d01e5fa74,민간투자사업정상화지원기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
474fd98ab72a68a0,민간투자사업 정상화 지원 기준 외 11개 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
38cf5e931624269b,민원사무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
4b583d20fabc2bc3,민원 처리 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
c2fbe55735b52e49,민자사업평가기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
7873e2453b01e6b2,민자사업평가모형 운영기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
8aca3a905cc0d9c2,및 관리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
7b04da2650e4a2a5,및 보증명 인용 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
497fc38fc08751c7,및 부분보증 운용기준,SOURCE_UNKNOWN,SOURCE_UNKNOWN,false,OFFICIAL_SOURCE_LINKAGE_UNRESOLVED,0,,SOURCE_LINKAGE_RESIDUAL_CANDIDATE
1d2e52ef6d2e52c6,및 운용기준,SOURCE_UNKNOWN,SOURCE_UNKNOWN,false,OFFICIAL_SOURCE_LINKAGE_UNRESOLVED,0,,SOURCE_LINKAGE_RESIDUAL_CANDIDATE
7c1ca4ed8358671c,방위산업체 보안업무기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
18352896b90dac30,방첩업무기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
c1dbe4ee8b24112e,밸류업 프로그램 운용기준,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
9af41d22b79d6043,버팀목 특례보험 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
55fe3096d91204cf,법무사 사건위임 및 보수지급 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
9ea3c8729c633b86,법인기업에 대한 연대보증 입보면제 업무처리방법,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
4d01f6b120fb9399,법인기업에 대한 연대보증 입보면제 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
47519ee20c08603a,법인카드 사용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
ce55ec011f8f5165,벤처기업 특례보증 프로그램 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
17c90550cbabed70,벤처확인 전문 평가 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
dbb4a3bbab6b61fd,벤처확인 전문 평가 요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
e2b32f8c4dd54434,벤처확인 전문 평가 요령」_「벤처확인 전문 평가 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
e457dd6a382a2e1e,보수규정,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
d8e5ad9d4233dedb,보수규정 운영기준,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
57fc20ad3c9d47e1,보수지급기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
ccc0b85f4e42c6b1,보안업무요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
2d367d01642063c9,보증기관 변경을 위한 전환보증 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
e9e6b002335b56ce,보증료 등 운용기준,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
1e995b965340a5e1,보증료 지원 등에 관한 협약보증 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
c1f6f0b66e5091c8,보증료 지원 협약보증 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
349adaa953781639,보증사업심사 운영요령,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
e1a3d9ec2f62b092,보증사업심사위원회 운영요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
38eda4537eea8388,보증사업심사위원회 운용요령,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
522b0e37c141f43f,보증상품요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
1075f60e60d51fc7,보증신청 및 상담 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
3b3d6133bc0640a5,보증심사방법 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
3b3d6133bc0640a5,보증심사방법+운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
9bb41d799d5590b9,보증심사운요령,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
02701decca55085d,보증심사 운용요령,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
39950ca15a8f5763,보증심사 운용요령 외 16개 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
0c88854a0b14c5e3,보증심사 운용요령 외 9개 규정,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
2b33959aa4bbf62d,보증심의및재심의위원회운영기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
94433e1174db167d,보증심의 및 재심의위원회 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
422eaa514d6d5d06,보증운용요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
62cf56cf1a936914,보증의 실행해지 및 사후관리 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
dfba03d0b4d5c9ee,보증의향서 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
58e6e93ef07bda89,보증채무이행 및 근저당권이전에 관한 업무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
2b56c5f4fd23ab03,보증채무이행 요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
d2ddce1c6b7b590d,보증충당부채및구상채권대손충당금세부운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
0bf1d6dfe4a1d3fb,보증취급절차 운용요령,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
ec0a8d3caeff45fb,보험금 지급업무 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
54ac4c102a0d1f19,보험료 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
486ae38b63906c0e,보험료 운용기준 외 2개 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
3067909affe655b3,보험료 운용기준 외 6개 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
39fb644750d19cb5,보험료지원 협약보험 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
e230fea96500f7da,보험료환급형매출채권보험운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
3ffcc694f9cf3a43,보험사고관리 업무기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
3a24b6dce977f6b4,보험사고관리 업무기준 외 1개 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
8fb9c99335881ce1,보험사기 기업 및 허위자료 제출기업에 대한 업무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
3ca5945bf4de9bb1,보험업무요령,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
1f18519ba2e2f041,보험용 신용조사 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
b44cb53a5d943ed8,보험용 신용조사 운용기준 외 10개 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
104443da5620f155,보험용 신용조사 운용기준 외 17개 규정,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
fbe662ac99931979,보험용 신용조사 운용기준 외 5개 기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
0d10f75f443018da,보험용 조사자료 및 신용조사 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
ccb176b098d22c14,보험용 조사자료 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
d322aec3729e2796,보험인수업무기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
a27ff9c9dcca4365,보험정보 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
7d12cc4b3d7aa142,보험해지 및 사후관리 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
de7e67ef14e89c4b,복지규정,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
f0cf9d81b6e0ee8f,복지규정 운영기준,EXTRACTION_PENDING,FULLTEXT_PUBLIC,true,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
502b91a415fc0a9c,본부점 세부운영기준,FULLTEXT_PUBLIC,FULLTEXT_PUBLIC,false,VERIFIED_OFFICIAL_REPRESENTATION,2,PARSER_RUNTIME_MEASUREMENT|OFFICIAL_URL,
0250403247d73aed,본부점장 경영능력평가기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
50013a5a63d8b3d3,부분보증 운용기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
e5e93af28468ec88,부실관리 및 채권보전 업무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
1a2ca0c7ca158930,부실기업이수관및재기지원단운영기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
8e5bf2936c12825f,부실 및 채권보전 업무처리기준,NOTICE_ONLY,NOTICE_ONLY,false,VERIFIED_OFFICIAL_NOTICE_WITHOUT_LINKED_FULLTEXT,1,OFFICIAL_URL,FULLTEXT_REPRESENTATION_NOT_LINKED
